Country,City,AccentCity,Region,Population,Latitude,Longitude,Test3,Prefecture
jp,shimokochi,Shimokochi,23,,34.233333,136.266667,34.233333,mie
jp,shimo-kochi,Shimo-kochi,36,,34.75,131.983333,34.75,shimane
jp,shimo-kodanaka,Shimo-kodanaka,19,,35.566667,139.633333,35.566667,kanagawa
jp,shimo-kofu,Shimo-kofu,36,,34.933333,132.1,34.933333,shimane
jp,shimo-koga,Shimo-koga,21,,32.816667,130.9,32.816667,kumamoto
jp,shimo-koizumi,Shimo-koizumi,10,,36.25,139.416667,36.25,gunma
jp,shimo-kokuneppu,Shimo-kokuneppu,12,,44.9,141.983333,44.9,hokkaido
jp,shimo-komatsucho,Shimo-komatsucho,40,,35.716667,139.866667,35.716667,tokyo
jp,shimo-komatsumachi,Shimo-komatsumachi,40,,35.716667,139.866667,35.716667,tokyo
jp,shimokomatsu,Shimokomatsu,24,,38.439723,141.209775,38.439723,miyagi
jp,shimo-komatsu,Shimo-komatsu,40,,35.716667,139.866667,35.716667,tokyo
jp,shimo-korobe,Shimo-korobe,12,,42.766667,143.616667,42.766667,hokkaido
jp,shimoko,Shimoko,36,,34.933333,132.1,34.933333,shimane
jp,shimo-kotanaka,Shimo-kotanaka,19,,35.566667,139.633333,35.566667,kanagawa
jp,shimo-kozashi,Shimo-kozashi,8,,37.533333,139.916667,37.533333,fukushima
jp,shimo-kubari,Shimo-kubari,45,,34.083333,132.05,34.083333,yamaguchi
jp,shimo-kuchiba,Shimo-kuchiba,36,,34.883333,132.666667,34.883333,shimane
jp,shimo-kuchiha,Shimo-kuchiha,36,,34.883333,132.666667,34.883333,shimane
jp,shimokumi,Shimokumi,11,,34.45,133.183333,34.45,hiroshima
jp,shimo-kuno,Shimo-kuno,36,,35.266667,132.983333,35.266667,shimane
jp,shimo-kuranaga,Shimo-kuranaga,25,,31.933333,131.35,31.933333,miyazaki
jp,shimo-kureji,Shimo-kureji,20,,33.266667,133.166667,33.266667,kochi
jp,shimo-kurokawa,Shimo-kurokawa,1,,35.15,137.716667,35.15,aichi
jp,shimo-kurosaki,Shimo-kurosaki,27,,32.833333,129.716667,32.833333,nagasaki
jp,shimo-kurubara,Shimo-kurubara,36,,34.85,132.166667,34.85,shimane
jp,shimoku,Shimoku,22,,35.1,135.6,35.1,kyoto
jp,shimoku,Shimoku,24,,38.450761,141.232499,38.450761,miyagi
jp,shimo-kutsukake,Shimo-kutsukake,30,,33.483333,131.55,33.483333,oita
jp,shimo-kuwabara,Shimo-kuwabara,9,,35.7,137.383333,35.7,gifu
jp,shimo-kuwahara,Shimo-kuwahara,9,,35.7,137.383333,35.7,gifu
jp,shimomachi,Shimomachi,24,,38.465677,141.011561,38.465677,miyagi
jp,shimomagarita,Shimomagarita,16,,38.783333,141.25,38.783333,iwate
jp,shimo-magata,Shimo-magata,16,,38.783333,141.25,38.783333,iwate
jp,shimo-marukocho,Shimo-marukocho,40,,35.566667,139.683333,35.566667,tokyo
jp,shimo-marukomachi,Shimo-marukomachi,40,,35.566667,139.683333,35.566667,tokyo
jp,shimo-maruko,Shimo-maruko,40,,35.566667,139.683333,35.566667,tokyo
jp,shimo-masuda,Shimo-masuda,24,,38.157222,140.907222,38.157222,miyagi
jp,shimo-masukawa,Shimo-masukawa,12,,41.816667,140.85,41.816667,hokkaido
jp,shimomasumaru,Shimomasumaru,18,,31.420833,131.035,31.420833,kagoshima
jp,shimomatsucho,Shimomatsucho,32,,34.45,135.383333,34.45,osaka
jp,shimomatsu,Shimomatsu,32,,34.45,135.383333,34.45,osaka
jp,shimo-meguro,Shimo-meguro,40,,35.616667,139.716667,35.616667,tokyo
jp,shimo-misaki,Shimo-misaki,37,,34.6,138.233333,34.6,shizuoka
jp,shimo-mise,Shimo-mise,23,,34.4,136.433333,34.4,mie
jp,shimo-miya,Shimo-miya,24,,38.7,140.833333,38.7,miyagi
jp,shimo-mizo,Shimo-mizo,19,,35.516667,139.383333,35.516667,kanagawa
jp,shimomukai,Shimomukai,11,,34.183333,132.683333,34.183333,hiroshima
jp,shimomura,Shimomura,17,,34.48,134.303889,34.48,kagawa
jp,shimo-muroda,Shimo-muroda,10,,36.383333,138.883333,36.383333,gunma
jp,shimo-murota,Shimo-murota,10,,36.383333,138.883333,36.383333,gunma
jp,shimonada,Shimonada,13,,34.2,134.8,34.2,hyogo
jp,shimo-naefutoro,Shimo-naefutoro,12,,45.4,142.05,45.4,hokkaido
jp,shimo-nagase,Shimo-nagase,9,,35.516667,136.633333,35.516667,gifu
jp,shimo-nagatani,Shimo-nagatani,20,,32.9,132.866667,32.9,kochi
jp,shimo-naiutoro,Shimo-naiutoro,12,,45.4,142.05,45.4,hokkaido
jp,shimo-nakagiri,Shimo-nakagiri,9,,35.583333,137.083333,35.583333,gifu
jp,shimo-natsukawa,Shimo-natsukawa,31,,34.633333,133.85,34.633333,okayama
jp,shimonigo,Shimonigo,24,,38.467819,141.12901,38.467819,miyagi
jp,shimo-nii,Shimo-nii,26,,36.216667,137.916667,36.216667,nagano
jp,shimo-ninishibetsu,Shimo-ninishibetsu,12,,43.133333,144.233333,43.133333,hokkaido
jp,shimonita,Shimonita,10,,36.216667,138.783333,36.216667,gunma
jp,shimonnai,Shimonnai,12,,44.656667,142.054444,44.656667,hokkaido
jp,shimonofu,Shimonofu,7,,33.716667,130.433333,33.716667,fukuoka
jp,shimo-nogami,Shimo-nogami,8,,37.4,140.983333,37.4,fukushima
jp,shimonogo,Shimonogo,23,,34.7,136.4,34.7,mie
jp,shimonogo,Shimonogo,26,,36.366667,138.216667,36.366667,nagano
jp,shimono-ishikicho,Shimono-ishikicho,1,,35.116667,136.833333,35.116667,aichi
jp,shimono-ishiki,Shimono-ishiki,1,,35.116667,136.833333,35.116667,aichi
jp,shimono-isshikicho,Shimono-isshikicho,1,,35.116667,136.833333,35.116667,aichi
jp,shimo-nojiri,Shimo-nojiri,8,,37.633333,139.616667,37.633333,fukushima
jp,shimo-nojiri,Shimo-nojiri,20,,33.65,133.766667,33.65,kochi
jp,shimonokae,Shimonokae,20,,32.866667,132.95,32.866667,kochi
jp,shimonomachi,Shimonomachi,24,,38.465677,141.011561,38.465677,miyagi
jp,shimonoseki,Shimonoseki,45,245789,33.95,130.95,33.95,yamaguchi
jp,shimonosho,Shimonosho,23,,34.616667,136.466667,34.616667,mie
jp,shimonosho,Shimonosho,28,,34.583333,135.7,34.583333,nara
jp,shimo-noyaushi,Shimo-noyaushi,12,,42.8,143.466667,42.8,hokkaido
jp,shimonozaike,Shimonozaike,16,,38.783333,141.416667,38.783333,iwate
jp,shimonumabe,Shimonumabe,19,,35.566667,139.666667,35.566667,kanagawa
jp,shimonzaki,Shimonzaki,16,,38.783333,141.416667,38.783333,iwate
jp,shimo-odanaka,Shimo-odanaka,19,,35.566667,139.633333,35.566667,kanagawa
jp,shimo-ogawa,Shimo-ogawa,8,,37.1,140.883333,37.1,fukushima
jp,shimo-ogawa,Shimo-ogawa,31,,34.466667,133.8,34.466667,okayama
jp,shimo-ogawa,Shimo-ogawa,45,,34.6,131.7,34.6,yamaguchi
jp,shimo-oguni,Shimo-oguni,8,,37.766667,140.583333,37.766667,fukushima
jp,shimo-oguri,Shimo-oguri,14,,36.35,140.016667,36.35,ibaraki
jp,shimo-oike,Shimo-oike,26,,36.166667,137.866667,36.166667,nagano
jp,shimo-okawamaedori,Shimo-okawamaedori,29,,37.916667,139.05,37.916667,niigata
jp,shimo-omata,Shimo-omata,16,,39.133333,141.483333,39.133333,iwate
jp,shimo-omu,Shimo-omu,12,,44.55,142.95,44.55,hokkaido
jp,shimo-onuki,Shimo-onuki,38,,36.883333,139.916667,36.883333,tochigi
jp,shimo-oribe,Shimo-oribe,12,,43.066667,143.466667,43.066667,hokkaido
jp,shimo-orikabe,Shimo-orikabe,16,,38.933333,141.45,38.933333,iwate
jp,shimo-orube,Shimo-orube,12,,43.066667,143.466667,43.066667,hokkaido
jp,shimo-otsu,Shimo-otsu,27,,32.683333,128.85,32.683333,nagasaki
jp,shimo-ozu,Shimo-ozu,27,,32.683333,128.85,32.683333,nagasaki
jp,shimo-rokka,Shimo-rokka,21,,32.75,130.766667,32.75,kumamoto
jp,shimo-rokuka,Shimo-rokuka,21,,32.75,130.766667,32.75,kumamoto
jp,shimo-rurochi,Shimo-rurochi,12,,44.45,143.166667,44.45,hokkaido
jp,shimo-sagano,Shimo-sagano,37,,34.766667,138.95,34.766667,shizuoka
jp,shimo-saga,Shimo-saga,22,,35.016667,135.683333,35.016667,kyoto
jp,shimo-sakamoto,Shimo-sakamoto,35,,35.05,135.883333,35.05,shiga
jp,shimo-sakimoto,Shimo-sakimoto,35,,35.05,135.883333,35.05,shiga
jp,shimo-sakiyamago,Shimo-sakiyamago,27,,32.65,128.883333,32.65,nagasaki
jp,shimosakiyama,Shimosakiyama,27,,32.65,128.883333,32.65,nagasaki
jp,shimo-sarobetsu,Shimo-sarobetsu,12,,45.016667,141.783333,45.016667,hokkaido
jp,shimo-saroma,Shimo-saroma,12,,44.073056,143.939722,44.073056,hokkaido
jp,shimosato,Shimosato,43,,33.583333,135.916667,33.583333,wakayama
jp,shimosato,Shimosato,47,,24.783461,125.308694,24.783461,okinawa
jp,shimo-satsume,Shimo-satsume,36,,35.216667,132.65,35.216667,shimane
jp,shimo-sawatari,Shimo-sawatari,10,,36.6,138.783333,36.6,gunma
jp,shimo-seinaiji,Shimo-seinaiji,26,,35.483333,137.7,35.483333,nagano
jp,shimo-seki,Shimo-seki,2,,39.116667,140.483333,39.116667,akita
jp,shimo-seki,Shimo-seki,29,,38.083333,139.566667,38.083333,niigata
jp,shimo-setchiri,Shimo-setchiri,12,,43.183333,144.316667,43.183333,hokkaido
jp,shimo-setsuri,Shimo-setsuri,12,,43.183333,144.316667,43.183333,hokkaido
jp,shimoshida,Shimoshida,24,,38.448962,141.058645,38.448962,miyagi
jp,shimo-shimbo,Shimo-shimbo,29,,38.25,139.533333,38.25,niigata
jp,shimo,Shimo,17,,34.116667,133.733333,34.116667,kagawa
jp,shimo,Shimo,34,,35.968056,139.101389,35.968056,saitama
jp,shimo-shinbo,Shimo-shinbo,29,,38.25,139.533333,38.25,niigata
jp,shimo-shinden,Shimo-shinden,17,,34.256667,133.621667,34.256667,kagawa
jp,shimo-shirataki,Shimo-shirataki,12,,43.95,143.266667,43.95,hokkaido
jp,shimo-shiroai,Shimo-shiroai,12,,43.366667,143.883333,43.366667,hokkaido
jp,shimo-shiromizu,Shimo-shiromizu,7,,33.516667,130.433333,33.516667,fukuoka
jp,shimo-shirozu,Shimo-shirozu,7,,33.516667,130.433333,33.516667,fukuoka
jp,shimo-shizu,Shimo-shizu,4,,35.7,140.166667,35.7,chiba
jp,shimo-somi,Shimo-somi,25,,32.2,131.283333,32.2,miyazaki
jp,shimo-sugi,Shimo-sugi,2,,40.15,140.333333,40.15,akita
jp,shimo-suwa,Shimo-suwa,26,,36.066667,138.083333,36.066667,nagano
jp,shimo-tachikawa,Shimo-Tachikawa,40,,35.683333,139.416667,35.683333,tokyo
jp,shimotachiuri-dori-agaru,Shimotachiuri-dori-agaru,22,,35.016667,135.75,35.016667,kyoto
jp,shimo-tachiuridori,Shimo-tachiuridori,22,,35.016667,135.75,35.016667,kyoto
jp,shimo-tadokora,Shimo-tadokora,36,,34.85,132.516667,34.85,shimane
jp,shimo-tadokoro,Shimo-tadokoro,36,,34.85,132.516667,34.85,shimane
jp,shimo-tagamachi,Shimo-tagamachi,37,,35.05,139.066667,35.05,shizuoka
jp,shimo-taga,Shimo-taga,37,,35.05,139.066667,35.05,shizuoka
jp,shimo-tahara,Shimo-tahara,43,,33.533333,135.866667,33.533333,wakayama
jp,shimo-tajiri,Shimo-tajiri,21,,33.016667,131.166667,33.016667,kumamoto
jp,shimo-takaku,Shimo-takaku,8,,37.016667,140.966667,37.016667,fukushima
jp,shimo-takayanagi,Shimo-takayanagi,29,,37.6,139.116667,37.6,niigata
jp,shimo-takeshi,Shimo-takeshi,26,,36.283333,138.233333,36.283333,nagano
jp,shimo-takino,Shimo-takino,13,,34.933333,134.966667,34.933333,hyogo
jp,shimotaki,Shimotaki,38,,36.816667,139.716667,36.816667,tochigi
jp,shimo-tanigami,Shimo-tanigami,13,,34.766667,135.166667,34.766667,hyogo
jp,shimota,Shimota,47,,26.166667,127.65,26.166667,okinawa
jp,shimo-tashiri,Shimo-tashiri,21,,33.016667,131.166667,33.016667,kumamoto
jp,shimo-tatsuda,Shimo-tatsuda,21,,32.816667,130.733333,32.816667,kumamoto
jp,shimo-tatsuta,Shimo-tatsuta,21,,32.816667,130.733333,32.816667,kumamoto
jp,shimo-tawara,Shimo-tawara,43,,33.533333,135.866667,33.533333,wakayama
jp,shimotcha,Shimotcha,37,,35.016667,137.833333,35.016667,shizuoka
jp,shimo-teshibetsu,Shimo-teshibetsu,12,,43.166667,144.166667,43.166667,hokkaido
jp,shimotoi,Shimotoi,31,,34.883333,133.766667,34.883333,okayama
jp,shimo-tokorojima,Shimo-tokorojima,29,,37.9,139.05,37.9,niigata
jp,shimo-tokoroshima,Shimo-tokoroshima,29,,37.9,139.05,37.9,niigata
jp,shimo-tokura,Shimo-tokura,11,,34.533333,132.95,34.533333,hiroshima
jp,shimo-tombetsu,Shimo-tombetsu,12,,45.041111,142.318889,45.041111,hokkaido
jp,shimo-tonokuchi,Shimo-tonokuchi,6,,35.95,136.25,35.95,fukui
jp,shimotono,Shimotono,26,,35.85,137.633333,35.85,nagano
jp,shimo-toshibetsu,Shimo-toshibetsu,12,,42.966667,143.416667,42.966667,hokkaido
jp,shimo-toyoni,Shimo-toyoni,12,,42.4,143.2,42.4,hokkaido
jp,shimo-toyooka,Shimo-toyooka,10,,36.333333,138.983333,36.333333,gunma
jp,shimo-toyoura,Shimo-toyoura,35,,35.15,136.133333,35.15,shiga
jp,shimo-tsuboana,Shimo-tsuboana,29,,38.05,139.466667,38.05,niigata
jp,shimotsu-fukae,Shimotsu-fukae,21,,32.416667,130.016667,32.416667,kumamoto
jp,shimotsui,Shimotsui,31,,34.433333,133.793889,34.433333,okayama
jp,shimotsuke,Shimotsuke,38,,36.413226,139.86622,36.413226,tochigi
jp,shimo-tsukigi,Shimo-tsukigi,21,,32.183333,131.066667,32.183333,kumamoto
jp,shimo-tsukiki,Shimo-tsukiki,21,,32.183333,131.066667,32.183333,kumamoto
jp,shimo-tsuma,Shimo-tsuma,14,,36.183333,139.966667,36.183333,ibaraki
jp,shimo-tsushima,Shimo-tsushima,8,,37.566667,140.75,37.566667,fukushima
jp,shimotsu,Shimotsu,43,,34.1,135.15,34.1,wakayama
jp,shimo-uchida,Shimo-uchida,21,,33.033333,130.75,33.033333,kumamoto
jp,shimo-uni,Shimo-uni,23,,34.516667,136.65,34.516667,mie
jp,shimoura,Shimoura,30,,33.183333,131.866667,33.183333,oita
jp,shimo-utagaura,Shimo-utagaura,27,,33.266667,129.583333,33.266667,nagasaki
jp,shimo-yachi,Shimo-yachi,44,,37.916667,139.883333,37.916667,yamagata
jp,shimo-yamachi,Shimo-yamachi,11,,34.466667,133.35,34.466667,hiroshima
jp,shimo-yamanari,Shimo-yamanari,24,,38.65,141.15,38.65,miyagi
jp,shimoyama,Shimoyama,46,,35.416667,138.45,35.416667,yamanashi
jp,shimo-yamatedori,Shimo-yamatedori,13,,34.683333,135.183333,34.683333,hyogo
jp,shimo-yambetsu,Shimo-yambetsu,12,,43.916667,144.5,43.916667,hokkaido
jp,shimoyatori,Shimoyatori,47,,26.466667,127.983333,26.466667,okinawa
jp,shimo-yaue,Shimo-yaue,13,,34.766667,135.166667,34.766667,hyogo
jp,shimo-yokoyama,Shimo-yokoyama,29,,38.05,138.4,38.05,niigata
jp,shimo-yoshida,Shimo-yoshida,46,,35.483333,138.8,35.483333,yamanashi
jp,shimo-yubetsu,Shimo-yubetsu,12,,42.75,140.266667,42.75,hokkaido
jp,shimo-yuge,Shimo-yuge,5,,34.265,133.203889,34.265,ehime
jp,shimo-yuge,Shimo-yuge,31,,34.916667,133.95,34.916667,okayama
jp,shimoyunda,Shimoyunda,25,,31.44,131.220833,31.44,miyazaki
jp,shimo-zuboana,Shimo-zuboana,29,,38.05,139.466667,38.05,niigata
jp,shimozuru,Shimozuru,21,,32.75,130.916667,32.75,kumamoto
jp,shimuide,Shimuide,47,,26.667222,128.019444,26.667222,okinawa
jp,shimukappu,Shimukappu,12,,43,142.416667,43,hokkaido
jp,shimura-motohasunumacho,Shimura-Motohasunumacho,40,,35.766667,139.7,35.766667,tokyo
jp,shimuta,Shimuta,47,,26.166667,127.65,26.166667,okinawa
jp,shimuyadura,Shimuyadura,47,,26.466667,127.983333,26.466667,okinawa
jp,shin-aimoto,Shin-Aimoto,42,,36.866667,137.55,36.866667,toyama
jp,shinai,Shinai,12,,43.633333,142.583333,43.633333,hokkaido
jp,shinami,Shinami,11,,34.683333,133.183333,34.683333,hiroshima
jp,shin-asahigawa,Shin-asahigawa,12,,43.766667,142.383333,43.766667,hokkaido
jp,shin-asahikawacho,Shin-asahikawacho,12,,43.766667,142.383333,43.766667,hokkaido
jp,shin-asahikawa,Shin-asahikawa,12,,43.766667,142.383333,43.766667,hokkaido
jp,shinato,Shinato,47,,26.7,127.891111,26.7,okinawa
jp,shinatsu,Shinatsu,34,,36.033333,139.666667,36.033333,saitama
jp,shinbashi-machi,Shinbashi-Machi,19,,35.433333,139.516667,35.433333,kanagawa
jp,shinbashi,Shinbashi,24,,38.398961,141.070149,38.398961,miyagi
jp,shinbashi,Shinbashi,40,,35.65,139.75,35.65,tokyo
jp,shinbo,Shinbo,29,,38.016667,138.383333,38.016667,niigata
jp,shinchi,Shinchi,12,,43.273333,140.6375,43.273333,hokkaido
jp,shinchi,Shinchi,18,,31.403333,131.016667,31.403333,kagoshima
jp,shinchi,Shinchi,45,,34.016667,131.516667,34.016667,yamaguchi
jp,shincho,Shincho,31,,34.6,133.483333,34.6,okayama
jp,shinda,Shinda,24,,38.55,141.233333,38.55,miyagi
jp,shindawaku,Shindawaku,47,,26.150278,127.705,26.150278,okinawa
jp,shindencho,Shindencho,5,,33.95,133.266667,33.95,ehime
jp,shindenmachi,Shindenmachi,24,,38.438976,141.089897,38.438976,miyagi
jp,shinden,Shinden,5,,33.95,133.266667,33.95,ehime
jp,shinden,Shinden,16,,39.466667,141.683333,39.466667,iwate
jp,shinden,Shinden,19,,35.424722,139.289722,35.424722,kanagawa
jp,shinden,Shinden,20,,33.383333,133.016667,33.383333,kochi
jp,shinden,Shinden,23,,34.65,136.133333,34.65,mie
jp,shinden,Shinden,24,,38.43103,141.077792,38.43103,miyagi
jp,shinden,Shinden,25,,32.233333,131.566667,32.233333,miyazaki
jp,shinden,Shinden,26,,36.483333,138.25,36.483333,nagano
jp,shinden,Shinden,34,,35.986944,139.500556,35.986944,saitama
jp,shinden,Shinden,37,,35.283333,138.333333,35.283333,shizuoka
jp,shinden,Shinden,44,,38.416667,140.45,38.416667,yamagata
jp,shindo,Shindo,29,,37.316667,138.566667,37.316667,niigata
jp,shindo,Shindo,30,,33.483333,131.333333,33.483333,oita
jp,shindo,Shindo,44,,38.171111,140.292778,38.171111,yamagata
jp,shingui,Shingui,43,,33.733333,135.983333,33.733333,wakayama
jp,shingu,Shingu,5,,33.933333,133.633333,33.933333,ehime
jp,shingu,Shingu,7,25992,33.716667,130.433333,33.716667,fukuoka
jp,shingu,Shingu,13,,34.916667,134.55,34.916667,hyogo
jp,shingu,Shingu,43,31619,33.733333,135.983333,33.733333,wakayama
jp,shinhama,Shinhama,24,,38.238889,140.985556,38.238889,miyagi
jp,shinhigashi,Shinhigashi,47,,25.851952,131.259278,25.851952,okinawa
jp,shin-horonai-tanzan,Shin-horonai-tanzan,12,,43.25,141.916667,43.25,hokkaido
jp,shinichi,Shinichi,11,21030,34.55,133.266667,34.55,hiroshima
jp,shinichi,Shinichi,31,,34.983333,133.4,34.983333,okayama
jp,shinichi,Shinichi,45,,34,132,34,yamaguchi
jp,shinikemachi,Shinikemachi,7,,33.9,130.833333,33.9,fukuoka
jp,shinjiku,Shinjiku,8,,37.033333,140.5,37.033333,fukushima
jp,shinji,Shinji,36,,35.4,132.9,35.4,shimane
jp,shinji,Shinji,45,,34.016667,131.516667,34.016667,yamaguchi
jp,shinjomachi,Shinjomachi,42,,36.7,137.25,36.7,toyama
jp,shinjo,Shinjo,11,,34.766667,132.483333,34.766667,hiroshima
jp,shinjo,Shinjo,12,,43.606111,142.2025,43.606111,hokkaido
jp,shinjo,Shinjo,28,,34.483333,135.716667,34.483333,nara
jp,shinjo,Shinjo,31,,35.166667,133.566667,35.166667,okayama
jp,shinjo,Shinjo,42,,36.7,137.25,36.7,toyama
jp,shinjo,Shinjo,44,41141,38.758611,140.300833,38.758611,yamagata
jp,shinjuku,Shinjuku,8,,37.033333,140.5,37.033333,fukushima
jp,shinjuku,Shinjuku,19,,35.316667,139.35,35.316667,kanagawa
jp,shinjuku,Shinjuku,34,,36.183333,139.066667,36.183333,saitama
jp,shinjuku,Shinjuku,46,,35.6,138.783333,35.6,yamanashi
jp,shinkaichi,Shinkaichi,13,,34.666667,135.166667,34.666667,hyogo
jp,shinkai,Shinkai,11,,34.233333,132.616667,34.233333,hiroshima
jp,shin-karuisawa,Shin-karuisawa,26,,36.35,138.633333,36.35,nagano
jp,shin-karuizawa,Shin-karuizawa,26,,36.35,138.633333,36.35,nagano
jp,shinkawacho,Shinkawacho,12,,41.766667,140.733333,41.766667,hokkaido
jp,shinkawamachi,Shinkawamachi,12,,41.766667,140.733333,41.766667,hokkaido
jp,shinkawa,Shinkawa,1,,34.883333,136.983333,34.883333,aichi
jp,shinkawa,Shinkawa,12,,42.883333,143.416667,42.883333,hokkaido
jp,shinkawa,Shinkawa,20,,33.483333,133.45,33.483333,kochi
jp,shinkawa,Shinkawa,40,,35.683333,139.783333,35.683333,tokyo
jp,shinkawa,Shinkawa,47,,26.65,128.25,26.65,okinawa
jp,shin-kazawa,Shin-kazawa,10,,36.466667,138.45,36.466667,gunma
jp,shinkiura,Shinkiura,30,,32.816667,131.55,32.816667,oita
jp,shinkomachi,Shinkomachi,43,,34.183333,135.2,34.183333,wakayama
jp,shin-kotoni,Shin-kotoni,12,,43.116667,141.316667,43.116667,hokkaido
jp,shin-kukaku,Shin-kukaku,12,,44.092222,143.400556,44.092222,hokkaido
jp,shinkura,Shinkura,46,,35.6,139.05,35.6,yamanashi
jp,shinmachi,Shinmachi,5,,33.933333,133.05,33.933333,ehime
jp,shinmachi,Shinmachi,16,,39.4,140.766667,39.4,iwate
jp,shinmachi,Shinmachi,24,,38.378669,141.169689,38.378669,miyagi
jp,shinmachi,Shinmachi,44,,38.4,140.383333,38.4,yamagata
jp,shin-maizuru,Shin-maizuru,22,,35.466667,135.4,35.466667,kyoto
jp,shin-minatomachi,Shin-minatomachi,17,,34.35,134.05,34.35,kagawa
jp,shinminato,Shinminato,4,,35.615,140.085,35.615,chiba
jp,shinminato,Shinminato,42,,36.783333,137.066667,36.783333,toyama
jp,shinminato,Shinminato,45,,34.183333,132.233333,34.183333,yamaguchi
jp,shinmuchi,Shinmuchi,31,,34.6,133.483333,34.6,okayama
jp,shinmyo,Shinmyo,17,,34.183333,133.716667,34.183333,kagawa
jp,shinnai,Shinnai,12,,43.152778,142.816944,43.152778,hokkaido
jp,shinno,Shinno,26,,35.25,137.75,35.25,nagano
jp,shin-nozoki,Shin-nozoki,44,,38.974722,140.356944,38.974722,yamagata
jp,shinobara,Shinobara,19,,35.586944,139.172778,35.586944,kanagawa
jp,shinodachi,Shinodachi,23,,35.216667,136.45,35.216667,mie
jp,shinohara,Shinohara,15,,36.35,136.35,36.35,ishikawa
jp,shinokawa,Shinokawa,18,,28.216667,129.3,28.216667,kagoshima
jp,shinomiyacho,Shinomiyacho,22,,34.983333,135.833333,34.983333,kyoto
jp,shinomiya,Shinomiya,22,,34.983333,135.816667,34.983333,kyoto
jp,shinonoi,Shinonoi,26,,36.583333,138.15,36.583333,nagano
jp,shinonomecho,Shinonomecho,40,,35.65,139.8,35.65,tokyo
jp,shinonome,Shinonome,40,,35.65,139.8,35.65,tokyo
jp,shinoro,Shinoro,12,,43.133333,141.366667,43.133333,hokkaido
jp,shinosaki,Shinosaki,7,,33.866667,130.866667,33.866667,fukuoka
jp,shinotachi,Shinotachi,23,,35.216667,136.45,35.216667,mie
jp,shinotsu,Shinotsu,12,,43.15,141.516667,43.15,hokkaido
jp,shinotsu,Shinotsu,34,,36.033333,139.666667,36.033333,saitama
jp,shinowara,Shinowara,15,,36.35,136.35,36.35,ishikawa
jp,shinozakicho,Shinozakicho,7,,33.866667,130.866667,33.866667,fukuoka
jp,shinozaki,Shinozaki,7,,33.866667,130.866667,33.866667,fukuoka
jp,shinozu,Shinozu,34,,36.033333,139.666667,36.033333,saitama
jp,shinryu,Shinryu,12,,43.05,144.85,43.05,hokkaido
jp,shinsatobaru,Shinsatobaru,47,,26.7,127.891111,26.7,okinawa
jp,shin-satohara,Shin-satohara,47,,26.7,127.891111,26.7,okinawa
jp,shinsato,Shinsato,47,,26.7,127.891111,26.7,okinawa
jp,shinsawa,Shinsawa,2,,39.45,140.15,39.45,akita
jp,shin-seba,Shin-seba,26,,36.083333,137.916667,36.083333,nagano
jp,shinseki,Shinseki,24,,38.408968,141.022253,38.408968,miyagi
jp,shin-shigai,Shin-shigai,12,,43.766667,141.966667,43.766667,hokkaido
jp,shinshiku,Shinshiku,34,,36.183333,139.066667,36.183333,saitama
jp,shin,Shin,11,,35.033333,132.9,35.033333,hiroshima
jp,shinshiro,Shinshiro,1,36070,34.9,137.5,34.9,aichi
jp,shinsho,Shinsho,28,,34.483333,135.716667,34.483333,nara
jp,shinsho,Shinsho,31,,35.166667,133.566667,35.166667,okayama
jp,shinshuku,Shinshuku,46,,35.6,138.783333,35.6,yamanashi
jp,shin-sogawa,Shin-sogawa,42,,36.7,137.2,36.7,toyama
jp,shinsuga-cho,Shinsuga-cho,5,,33.966667,133.283333,33.966667,ehime
jp,shinsuga,Shinsuga,5,,33.966667,133.283333,33.966667,ehime
jp,shinsukacho,Shinsukacho,5,,33.966667,133.283333,33.966667,ehime
jp,shinsuka,Shinsuka,5,,33.966667,133.283333,33.966667,ehime
jp,shinsunna,Shinsunna,40,,35.66,139.8375,35.66,tokyo
jp,shintoku,Shintoku,12,,43.074722,142.834722,43.074722,hokkaido
jp,shintomi,Shintomi,25,20051,32.063174,131.486927,32.063174,miyazaki
jp,shintona,Shintona,24,,38.371889,141.145193,38.371889,miyagi
